Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
SolTransfer,5fdRW1Bhk2jpWbL2NAeqF8puMqahS35AJQbZLx8Sw3unrrrjezYMdUWkcg33xNbC6mb8yihXh3tHYZVZ8DYRi9mm,1673236585,2023-01-09T03:56:25,0.000005,,,,,,,Solana,SOL,3jGW6kYdU2jSV3HHDHLtj2sWx2pmxraCeqpYDMGrKztD,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.00001
SolTransfer,4QzVhMhEL6jcwQfkpffQq1Fbhkt8E35L7QfHsq9qSebigDbfi464bdCHJPPHrdA5xF5i7CkNo7KPLpNXRDKeeLv6,1673200206,2023-01-08T17:50:06,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,0.6
SolTransfer,4kCVL62hHre1zMsak2cGQNMK9W5pFrNK5wKRUMyCzZcrpkG3NhmvjUBrbAdjbYKzEteMkSNnARZnBbAkimJAQxzS,1673158695,2023-01-08T06:18:15,0.000005,,,,,,,Solana,SOL,2AQdpHJ2JpcEgPiATUXjQxA8QmafFegfQwSLWSprPicm,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,1.489836986
SolTransfer,3fqAnF11JnR3q2hj6JgC9LRBSECMt2WpBVhdzWYLuwyQXMNSV3RTBSiDTbqJXxzAPyQWrNS9T6kn75YEZVzmhdZV,1673157834,2023-01-08T06:03:54,0.00001,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,2jpXmtsFQDcDAigq2mqEcYy6DtPXJ25qR7QtDQsjyZk4,1.575
SolTransfer,S45GvRx4jMphbJZKhCzqUYZFSDn5yBvhZE9LW1NKXiijvh6wfe49STbEDx4ddcLg74bo1UxUPJuGXmbzbBTyxCq,1673156154,2023-01-08T05:35:54,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00003928
SolTransfer,3gFEBdYaoBpn1NxUqTvfMnJ8UnXTuYyABr5xLuCfekxjupyv4mzVf9HwFBH7NpTCxHfoy2AGkbPW3AzYhzhpSyvE,1673156154,2023-01-08T05:35:54,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00011784
SolTransfer,23C3LFPczbz4mzase2d8Dw83PDywsUQoZqnDZ54RRCyqmFkAs78iYdSrB4Bz6dC2vFnmLAoU4YMAb7MLJcP9QKVL,1673155943,2023-01-08T05:32:23,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,62yv9rCrJzVx1byEXu2rTyBRQtVJMkiZoqYPotJYPdxTwi3dhwhFPQ4m8ijPceWaEcqnThcYVy4WZg2ZCnnanvtD,1673104824,2023-01-07T15:20:24,0.00001,,,,,,,Solana,SOL,F2xNRah2RsXHbHriMVVET3qVaPgLH9psQAhTiPDGqSct,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.96
SolTransfer,vGqiacrKZaLGruTg5FNYoMCx5JZ7rKfVrPwiy2Fh5Ah1UQVAfNsskEhkXeiWWNRM1QR3ybNy95TqyKAS7WJyVAY,1672897565,2023-01-05T05:46:05,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,4JibZzmhSUio6hLfcjuoS7SrVo521rkSvb7UwgiJtHiBiMX8ySkvZuN6qagpspvFaBdcwqjdEGkfsaz3PxnefzNf,1672895432,2023-01-05T05:10:32,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,0.05
SolTransfer,22YVNopxPZVYvh6fLhCaXvBfFZMDWGRFaDQtuZn4srtHkQ3iEjJdB1vtzSaJWxYhVBDDU8Ce1D1GVKfA1JTNJCgi,1672891560,2023-01-05T04:06:00,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.011975
SolTransfer,5KA31pVwpp1nrX7U4a5AnYss6NQ7uZBXFkzKxkyr3j5RXidt5ARsUbM3hSz8KvPoUD4sy2rEJ8h1UVYvRWwK14sk,1672891380,2023-01-05T04:03:00,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00003928
SolTransfer,27QXR2hyrpgtKJGJYskx6TjBYZVDL7a8jFgcN6RuEVLuCxyTFEjB7HrJbCgo8ZcAPRHptAqT5fjoDJaK416ML72b,1672891077,2023-01-05T03:57:57,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.0010192
SolTransfer,2kpAHG3dMpaNXYDMsRVRWpcNJfCAbpinQSh19qD94hxhUeDJcMsmwGokBDmHwnUyHtjGwXPddety8gxuxrgjuoS3,1672891040,2023-01-05T03:57:20,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00007856
SolTransfer,2jSicVDsckfdE14V7SA952LNDxddiqzydTMDXBM9GvjRsJtkqUwDBzttGh2Bx8PnxpXRQoqiLScAzPhfU8zDQUP1,1672891040,2023-01-05T03:57:20,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00011784
SolTransfer,3Af2H4ExUvdHRGprKX3gSVWfMYDzEi8vHxRFniBUuaSqh3Evjp2GBmACJEMTmbgD7x1ZeJ1MBsEH7UbiFd9uXdzZ,1672889576,2023-01-05T03:32:56,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,3.798939431
SolTransfer,4KG16sKEVfqZiHUYyJQ68QA49PuF35qsPvUaGK2wmECtEvboAUKzP1cvQdyCFXYsiGictsfiw3xVtgMDbZYyy12k,1672879745,2023-01-05T00:49:05,0.00001,,,,,,,Solana,SOL,75wqrJUXRE2MLgLfRmAUaPnMMew58iWpd1KVxx7Xj5Er,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,5
SolTransfer,5CxJ77yhJYRJucQNXJFcj7UFxMTQXv8gUr2caiULnrjbjxAmkKhFTPgs3DMGZARoAfatDdRxRQwaC69m7eYmm7zE,1672820564,2023-01-04T08:22:44,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,2.5
SolTransfer,4VpfeLEUao5cgbBpaaLhAAreum7rvQgG2QuRZx8jLU5vaQ41q1SNRyBuNF8Xij3tQScWBePDq8XH73FvkVGnuRDd,1672820408,2023-01-04T08:20:08,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.0010192
SolTransfer,122b3qpbo9S8eHdhCsE4WfE3Pe6WUye3SmAGZneALHeMMcvNYmQZjAS7PrcJQfFMQUKM3s3pdSN36YEUUkjF7xNy,1672810662,2023-01-04T05:37:42,0.00001,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,2jpXmtsFQDcDAigq2mqEcYy6DtPXJ25qR7QtDQsjyZk4,1.1
SolTransfer,pNSTdv5wsE2eWjXSBU3JBmGmr5aQs2CbvbzCWTktJ2HxNVmyvzDFKiz3oskc4YeAUpGBtH3ZoDFDdsS7Jo2BmrX,1672809218,2023-01-04T05:13:38,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,3vfCS22tVGApPLYZWpne4dtdqtbjUfLLPbxpxHerTsUorTEYNyXkdKJy6aA5GPfiJ94ow8qprhjKiT9T5xg4SA3W,1672809197,2023-01-04T05:13:17,0.000105,,,,,,,Solana,SOL,kq5f7bTFLV8jmjNyAfqoptEmz4XgDGf27xdyKkVDADg,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.034064212
SolTransfer,2FKefUvDwZvnQKXTtmyGR46fRzybHW2cHJ16a97ZKrbj8awh8HNKxKKdMiU4xThifoWaCeNMsALLLxci7UW5sLQx,1672809191,2023-01-04T05:13:11,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,4exrrDZNQTH1vCukTP3o3skPn2r8y7gvm98eqbDabgCmJngDw42heZbCPpgKBze2xgHT93kBd3ghubeGp1jpY7Cb,1672809191,2023-01-04T05:13:11,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,3eZLZamqUqvwfsXryvAKYRHXxidogTQSMWtDm7kA2QvZ7byouzZRqT9R5ULDUYzNpwyA8RqCtmMgo1LygYeBKHXo,1672807417,2023-01-04T04:43:37,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.9
SolTransfer,43KkezLAuA4n9ijC45Fj3je17Q38HQeobfsMQoCFuBR7BB8Ra6pPuD4MKH8cHCeTf6UHqHnW1XLmPL84F6S3zqdq,1672805198,2023-01-04T04:06:38,0.00001,,,,,,,Solana,SOL,T8uR7XsdhiLs1bHhmR5mrsFqcz44ATKhSiB9rgg9f7s,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,2.7
SolTransfer,3bbHh2f9qetda6dnsxbCibZjJ1iJnfZmF4K83xeV8CXVKza7EDQTuMGRETx2Vpu5yL26q7T4qyDUhBBQpiqnWRMD,1672682920,2023-01-02T18:08:40,0.000105,,,,,,,Solana,SOL,FuYFusT96oM2pPL9UgUSdGZWMGZCNPVtrc7bPWawcWoz,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.06174
SolTransfer,aVN2LuiZoZNFNWSuLcnDvyB6P7ZxK9P8sxJtcyBHr1uVhaB2NELo4SeennzmkTDeuTAqVebTEnwU9J2pbepNxuj,1672673267,2023-01-02T15:27:47,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00003928
SolTransfer,3HzTcUDBonLw3fWpEwe97fDfAQNimznxiw1tKeUzZmmuKND5Fe5XsCnBLQq7cV8yCF1XCCZrenodJxqX1NKTHx3q,1672673266,2023-01-02T15:27:46,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00023568
SolTransfer,3ysWdNzjCdjD7pG7gVKCeRFtQNTnM2xerFvk5Uts993c5evyWau8tYy1DU9SEUvmanY6G3UGLanh11fvQZmMf5Kw,1672670929,2023-01-02T14:48:49,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,42HR33tQjUu3xY1tHF4u1wwo4ZppZoSoWomg2qh1GjWngmjXgxEEmy5YK1xGgAoig15Jcyqsscemvd86U96kV3gz,1672670929,2023-01-02T14:48:49,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,2oAGKmsRNgjuRub3hAv5FEgqeSc4pJ8kNmWD9XE58fJRmn1LBLZAXKbV4KhpkRddXFDU5dwTYi3zZCJAAeTPUx48,1672670792,2023-01-02T14:46:32,0.000005,,,,,,,Solana,SOL,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.02
SolTransfer,46ZVersX9uqrhp2dHDXJ34tGhR1vnqukCej6PVdcaJ4D9wRjA9kThaUDRBrQVcEh1XN2mPuUV4NMUecNoJqypAS8,1672590230,2023-01-01T16:23:50,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,0.05123706
SolTransfer,3LNkKoP1WnmwtceqSgm6CR6yhuc7YUehvR2dee8SiL9uCaBotybq2WxajpTYJp4DmAAmVQXwrMtWYvMBCgCcbsLC,1672590049,2023-01-01T16:20:49,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,777ePKXhcxMdJPMA22YeiR6pdMUTadnpT7AUyto2Y24N,0.11
SolTransfer,3PAkJV6K6vt6z9aoTvqAvy79n8Ns34T7NDSC4jQG9L5EYTXKmMtqh9txpTtwcRkzgH4bfxj7PxAzAB4Pvh7Bzvtw,1672436460,2022-12-30T21:41:00,0.000105,,,,,,,Solana,SOL,4AUZHHu6XFWKL36RzwiqLT7mcw5RiY77Egfobx4JbCpH,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.03136
SolTransfer,5cu57sUrSgmJotJvUn14ryHd2zfcs956oiXUY3pqUUYV1eFbNc3AcFFX7dTgGzQ48zwXhBXkJ8FMSbKWyZwVszHR,1672372395,2022-12-30T03:53:15,0.000005,,,,,,,Solana,SOL,41tCXQbqaTDfkYzEPRQzkL1d8kVck7GgCXQsMcT7bnUk,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.1
SolTransfer,3VQgaDGmEnUu8kHwKUUrS32734SZ5y8DDrkxhMHHcqfS2bGyhuSXnZiPdpFPrMUagSJoSHAmwZbz1E5KucEKh46t,1672362255,2022-12-30T01:04:15,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,0.998400963
SolTransfer,5SbQo6hcZ8HcPcaqM7pW88v2VWRp9VejMg4AKU4NaUnuQr8aJgyHXhh5PqgRvUCphHmewon189oDgCjJ63Ty4vsB,1672361913,2022-12-30T00:58:33,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,1
SolTransfer,5fFu7GKQqDdZveoSpwiydZ1YHQzqZtXMLLx1fGD1PYqR5gUMhaZjtnoyuJYJwphCtb1RJUULTyQshkojMu72GkbU,1672352673,2022-12-29T22:24:33,0.00001,,,,,,,Solana,SOL,2LNyPLbtAtVre7BBoS5knjnCQRG9qmYsfFdq476Xp44M,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.42069
SolTransfer,61kHBeETWVUjSaRwVkxHRB7HJCRc7whvfWH2xj15YmUTTEXfryJYLztZR4CPkoULpW4zv5SJqZRH1n9L7zJRJCif,1672343098,2022-12-29T19:44:58,0.000105,,,,,,,Solana,SOL,6Q121uRziSXaKucqBpuHyn2V9JuvuehQbvdTzN5fcg5k,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.0119952
SolTransfer,3WK9gsS7942H3pjSitZaJXyezy3kHoB8Qxcq9N5bEHrBCSeQmCvPv9aZyZy5H5BgwoYR68eZcMK68PXkwkHeoPaq,1672340312,2022-12-29T18:58:32,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,1.5
SolTransfer,1Jz7Wt6ck5eysBLdxJXo3udqiNAYxxWSitQVW66JRJjQEuS6CPJDBAnRDZYjRAv7XU85UteZxFYgsbz9E11jRXB,1672337826,2022-12-29T18:17:06,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,5.5
SolTransfer,oRG3nQX3FGcqqjMvAgtbAS9xFFQKCsmCrUHZwYPD4DfT7aX3bccUvaN4QC2Gz1RZnG8jHhMPheX3NyKaiGScdSc,1672334261,2022-12-29T17:17:41,0.00001,,,,,,,Solana,SOL,5DrDj8GfqY6HRwycR13mEWfFrAZuLQa6a6cNe5nFgS1b,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,5
SolTransfer,4mhYNR7symMU9vtAL5eGFrYqsiv4pN6332iKqSHoMYYG6AFpjEu6CgxWUCSCFeP2hMMEUr7RzkMw9MPQAh2VGDmn,1672322431,2022-12-29T14:00:31,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,4.8
SolTransfer,4iWymQ6AWfdjwtyEZXyC9vF8cLD1zDydDCCKGeXAcyFj1iJt5oHaJA6CV5YejJQa7Nh6N1tvoKaj7hmAbQ9ANKz5,1672320935,2022-12-29T13:35:35,0.000005,,,,,,,Solana,SOL,2AQdpHJ2JpcEgPiATUXjQxA8QmafFegfQwSLWSprPicm,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,5.098258962
SolTransfer,43VvyqCczdfbVB7zvDFtpquqbh2cSedRLR6NHgcHxoaH9rHzWRKpDpXpxAADE96vy9nsvfq4SyC8UAJ7untqcxMj,1672299949,2022-12-29T07:45:49,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,63C6sekjGp1mroahPqbgHxpLPUhBjb4MqgBdjncUWo4t6RNvu8UQ8PecjHVaUpPXb79F1X5e5SAZXkq3FytJ1voq,1672299949,2022-12-29T07:45:49,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,5EKeP4zN3jm9jM4a2YzcVmqdjkSv8vjXSicVRWV4StpxwJCddPaRqPnkh7RYE2ThbKuCjKuxgmc3yhd8fj4fpb6A,1672174773,2022-12-27T20:59:33,0.000105,,,,,,,Solana,SOL,6FnYB8fSsddUjYFmydtTMtTC2kSJKpWfupaBA5TjCDL3,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.1101716
SolTransfer,YHGMCkzY7P5Yx3bRB8qAfS1LuV8jNwXwz4utN8qBHFbdfos9BKnnEuyuk6uRaZQfQrog6Qyusqr7aHCchMCJsp8,1672073862,2022-12-26T16:57:42,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7ZD9diRBbHSV7mK48GQFBpVTvg16o6vFk8Y46VAMtgoE,0.02
SolTransfer,24F141EXdD9y8fHD2UCz7qupMxMPzM7rN3HL3rRvhhA4WGeAP5VqPE1MDG5zSZXkQdtwZsErqyAFX5Pm5E72xGAy,1672073762,2022-12-26T16:56:02,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,7ZD9diRBbHSV7mK48GQFBpVTvg16o6vFk8Y46VAMtgoE,0.02
SolTransfer,4FFYB5kacJbAG3d4Q73S6zFFFYVcnpZTzzHN8jgQshe4viF1R1gpmZb5PUnQPL6CxisZa39qmRSZTttKbN9TZEnV,1672072457,2022-12-26T16:34:17,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,burn68h9dS2tvZwtCFMt79SyaEgvqtcZZWJphizQxgt,0.00003928
SolTransfer,3FSS4nzYcXSBJr8JN2y9hkZ12TH42BS9QdmSNCf9RqHvbLZDxAibbhsNoyJny6W6CYRcA3Rt25uwrD16DwCiVMJF,1672072180,2022-12-26T16:29:40,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,3k3CNjgGyuDreTijgoH9piPfquLTmwe4LW7daXXKXVEzqRoxpsjBttb8dZoYnzVpXTs8sf4yDRYramfE3dEGLMrP,1672072180,2022-12-26T16:29:40,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,417dUcDhhZRGLtZJfhR4Vw53MYZUcm9z8Fq6XiEjJTkgbFSp5zrNwh1H6jAU4rkoz6CBEBhGb3ArZeVfZyDAq6DD,1671757386,2022-12-23T01:03:06,0.00001,,,,,,,Solana,SOL,Cb4GuEeZm2XmjnYxEoF1oPscLUKLHJFGdkFtkUpGc4ZW,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.033
SolTransfer,BrRPUEjTEnqyCWjPsd8Crd1yghGkMxD3QPdTposkYERngXT8Uk2uTUUQYV83vzcTwv5zBexdtgnSK1BZNEJhdrm,1671757386,2022-12-23T01:03:06,0.00001,,,,,,,Solana,SOL,Cb4GuEeZm2XmjnYxEoF1oPscLUKLHJFGdkFtkUpGc4ZW,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.033
SolTransfer,3fUCFKP2w4pn5Kzfonqvu8RWKvLqBnLV7okhcvxtsVPR5oqa4Z2HZSQbUXYaoFf2uHA7jPvHd8F2djfVFhBZc3cL,1671757386,2022-12-23T01:03:06,0.00001,,,,,,,Solana,SOL,Cb4GuEeZm2XmjnYxEoF1oPscLUKLHJFGdkFtkUpGc4ZW,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.033
SolTransfer,3eHWqunTpgKAePDSfX4BpLYBYFepRXM4ahTQujpFK4AAXXPMuh5c2S4BCAXhpnzyfbVXkfdDDf6cxmko4LKVjkUE,1671757386,2022-12-23T01:03:06,0.00001,,,,,,,Solana,SOL,Cb4GuEeZm2XmjnYxEoF1oPscLUKLHJFGdkFtkUpGc4ZW,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.033
SolTransfer,4ezq3QUv2a1hmHMS3oeXd1nG7i3BCkz1DycJ6QVriRGCu4ZEqXL7uf43SZve3vV5Gie3nr1d9WqsuLBjyu2UU36U,1671757386,2022-12-23T01:03:06,0.00001,,,,,,,Solana,SOL,Cb4GuEeZm2XmjnYxEoF1oPscLUKLHJFGdkFtkUpGc4ZW,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.033
SolTransfer,5d5g1iUKdPL4H7Ey1Rr75bsG4HQbWPMxdrZLG89VEHmyr2T3z2MaJwUvCZMhPRCj7Wp9wYURe1UwRWEALeFq44oq,1671757386,2022-12-23T01:03:06,0.00001,,,,,,,Solana,SOL,Cb4GuEeZm2XmjnYxEoF1oPscLUKLHJFGdkFtkUpGc4ZW,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.033
SolTransfer,R7MnqyiNwxhsTg3pBTPPPGMTiA71BqA3bf83PgPh3Dewv9st74wYrLtfZxtNjJsKd21Q5eCkbN99Wv9G49mQMWJ,1671757386,2022-12-23T01:03:06,0.00001,,,,,,,Solana,SOL,Cb4GuEeZm2XmjnYxEoF1oPscLUKLHJFGdkFtkUpGc4ZW,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.033
SolTransfer,4yv9qqMAKJoGcuUHm4WtqVwK1VbMCwzVk3TB8HxRQuBofVcnYxQNHu9qSvupNYAoeMyPiFj4CASUC879BEeFZdbB,1671757386,2022-12-23T01:03:06,0.00001,,,,,,,Solana,SOL,Cb4GuEeZm2XmjnYxEoF1oPscLUKLHJFGdkFtkUpGc4ZW,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,0.033
SolTransfer,y1S8yHKJ8pSW4B5gxdkdrCHAEufArt3c9CS9yJBe4Ek8HHREqo9VS1w1zwrG7kv2wNRTCYaSp7PfXeTYm7ZrgtR,1671741033,2022-12-22T20:30:33,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
SolTransfer,3fP8nDZ9aoYqyJNQ9Rj7BtB8VqsdDMuy1mRRS857o5E5q7WCQsJQVkTxBeku8ArpA8kw78iRpec7aG5C8MZUEwhg,1671741033,2022-12-22T20:30:33,0.000005,,,,,,,Solana,SOL,45xLYf1Y3zgob8cxgZqF2dcEmzFkPLyF3jLJ8LKV8x18,crkdpVWjHWdggGgBuSyAqSmZUmAjYLzD435tcLDRLXr,0.002
